Snapshot Date,Symbol,Underlying Price,Expiry Date,DTE,Side,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,35.0,-,0.0,0.01,0.01,0,"2,194",684.15%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,37.5,-,0.0,0.01,0.01,0,303,656.05%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,40.0,-,0.0,0.01,0.01,0,698,629.83%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,42.5,-,0.0,0.01,0.01,0,499,605.25%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,45.0,-,0.0,0.01,0.01,0,"2,442",582.13%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,47.5,-,0.0,0.01,0.01,0,"2,243",560.28%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,50.0,0.01,0.0,0.01,0.01,2,"6,280",539.59%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,55.0,0.01,0.0,0.01,0.01,1,"4,528",501.21%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,60.0,-,0.0,0.01,0.01,0,"4,244",466.24%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,62.5,-,0.0,0.01,0.01,0,"2,465",449.84%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,65.0,-,0.0,0.01,0.01,0,"3,917",434.11%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,67.5,-,0.0,0.02,0.04,0,"2,410",469.81%,0.0,0.0001,-0.06,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,70.0,0.01,0.0,0.01,0.01,7,"5,135",404.38%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,72.5,-,0.0,0.01,0.01,0,"2,388",390.32%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,75.0,0.01,0.0,0.01,0.01,20,"2,975",376.73%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,77.5,-,0.0,0.01,0.01,0,"2,727",363.58%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,80.0,0.01,0.0,0.01,0.01,1,"4,600",350.86%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,82.5,-,0.0,0.01,0.01,0,"1,670",338.52%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,85.0,0.01,0.0,0.01,0.01,2,"7,940",326.55%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,87.5,0.01,0.0,0.01,0.01,1,"2,965",314.91%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,90.0,0.01,0.0,0.01,0.01,1,"8,945",303.61%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,92.5,0.01,0.0,0.01,0.01,2,"2,574",292.61%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,95.0,-,0.0,0.01,0.01,0,"4,790",281.89%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,97.5,-,0.0,0.01,0.01,0,"1,384",271.45%,0.0,0.0,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,100.0,0.01,0.0,0.01,0.01,614,"14,501",261.26%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,105.0,0.02,0.0,0.01,0.01,221,"7,098",241.60%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,110.0,0.01,0.0,0.01,0.01,15,"12,486",222.81%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,115.0,0.01,0.0,0.01,0.01,44,"11,628",204.81%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,120.0,0.01,0.0,0.01,0.01,37,"22,196",187.53%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,125.0,0.01,0.0,0.01,0.01,190,"12,548",170.89%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,130.0,0.01,0.0,0.01,0.01,367,"10,641",154.83%,0.0,0.0001,-0.02,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,135.0,0.02,0.0,0.01,0.02,688,"9,101",148.04%,0.0,0.0003,-0.03,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,136.0,0.01,0.0,0.03,0.06,9,672,161.73%,0.0,0.0006,-0.07,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,137.0,-,0.0,0.03,0.05,0,275,155.13%,0.0,0.0005,-0.06,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,138.0,0.01,0.01,0.02,0.03,"1,119","1,080",148.18%,0.0,0.0005,-0.05,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,139.0,0.02,0.01,0.02,0.03,"2,016","3,996",144.84%,0.0,0.0005,-0.05,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,140.0,0.01,0.01,0.02,0.03,"1,406","9,702",141.52%,0.0,0.0005,-0.05,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,141.0,0.02,0.01,0.02,0.03,88,897,138.21%,0.0,0.0005,-0.05,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,142.0,0.02,0.01,0.03,0.05,2,"1,520",140.98%,0.0,0.0007,-0.07,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,143.0,0.03,0.02,0.04,0.06,419,"1,784",142.22%,-0.01,0.0009,-0.09,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,144.0,0.02,0.02,0.03,0.04,162,"2,417",134.20%,-0.01,0.0008,-0.07,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,145.0,0.03,0.02,0.03,0.04,"1,016","11,562",130.85%,-0.01,0.0008,-0.07,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,146.0,0.02,0.02,0.04,0.05,24,844,129.80%,-0.01,0.001,-0.08,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,147.0,0.02,0.03,0.04,0.04,248,"1,165",126.42%,-0.01,0.001,-0.08,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,148.0,0.04,0.03,0.04,0.04,349,"1,282",123.06%,-0.01,0.0011,-0.07,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,149.0,0.03,0.03,0.04,0.05,338,"1,419",121.65%,-0.01,0.0012,-0.08,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,150.0,0.04,0.04,0.05,0.05,"1,599","9,405",120.00%,-0.01,0.0014,-0.09,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,152.5,0.06,0.04,0.05,0.06,853,"2,980",113.04%,-0.01,0.0016,-0.1,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,155.0,0.05,0.04,0.05,0.06,"1,575","6,862",104.56%,-0.01,0.0019,-0.1,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,157.5,0.06,0.06,0.07,0.08,"1,108","3,093",100.69%,-0.01,0.0026,-0.12,0.0
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,160.0,0.06,0.06,0.07,0.08,"3,965","18,013",92.03%,-0.02,0.0031,-0.12,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,162.5,0.09,0.08,0.09,0.1,"1,387","2,601",86.65%,-0.02,0.0042,-0.15,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,165.0,0.10,0.1,0.11,0.11,"2,984","9,681",79.78%,-0.03,0.0054,-0.16,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,167.5,0.15,0.14,0.17,0.2,"2,534","7,807",77.20%,-0.04,0.0081,-0.22,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,170.0,0.19,0.2,0.21,0.21,"5,199","15,066",70.19%,-0.05,0.0108,-0.25,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,172.5,0.28,0.27,0.28,0.29,"6,709","9,209",64.65%,-0.07,0.0153,-0.3,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,175.0,0.42,0.42,0.43,0.43,"13,550","13,734",60.41%,-0.11,0.0222,-0.38,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,177.5,0.68,0.67,0.68,0.69,"11,874","8,528",56.99%,-0.16,0.0317,-0.48,0.03
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,180.0,1.11,1.11,1.12,1.13,"34,085","18,867",54.45%,-0.25,0.0427,-0.59,0.04
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,182.5,1.83,1.84,1.85,1.86,"16,754","7,775",53.02%,-0.37,0.0521,-0.68,0.05
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,185.0,2.94,2.93,2.96,2.99,"31,186","9,730",52.81%,-0.5,0.0555,-0.71,0.05
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,187.5,4.43,4.4,4.45,4.5,"13,562","3,520",53.33%,-0.64,0.0517,-0.67,0.05
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,190.0,6.30,6.25,6.33,6.4,"4,628","1,957",55.66%,-0.74,0.0425,-0.6,0.04
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,192.5,8.45,7.8,8.33,8.85,516,351,55.49%,-0.84,0.0328,-0.45,0.03
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,195.0,10.70,9.75,10.45,11.15,324,532,52.30%,-0.91,0.0219,-0.26,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,197.5,13.45,12.45,13.18,13.9,92,152,71.50%,-0.89,0.0192,-0.44,0.03
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,200.0,15.80,15.6,16.0,16.4,692,"1,142",93.33%,-0.87,0.0169,-0.67,0.03
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,202.5,18.35,18.05,18.18,18.3,6,12,90.28%,-0.91,0.0132,-0.48,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,205.0,20.60,19.55,20.48,21.4,6,84,88.38%,-0.94,0.0098,-0.34,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,207.5,-,22.7,23.15,23.6,0,64,106.49%,-0.92,0.0098,-0.5,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,210.0,26.10,24.95,25.58,26.2,27,42,110.55%,-0.94,0.0083,-0.45,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,212.5,-,27.8,28.73,29.65,0,0,149.02%,-0.89,0.0094,-0.95,0.03
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,215.0,-,29.6,30.55,31.5,0,0,124.49%,-0.95,0.0065,-0.45,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,217.5,-,31.9,32.9,33.9,0,0,120.08%,-0.96,0.0049,-0.3,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,220.0,31.55,34.6,35.78,36.95,1,7,153.26%,-0.93,0.0063,-0.67,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,222.5,-,37.2,37.93,38.65,0,0,136.03%,-0.96,0.0043,-0.34,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,225.0,39.17,40.3,40.83,41.35,1,1,171.12%,-0.93,0.0056,-0.74,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,230.0,44.75,44.4,45.7,47.0,2,0,177.80%,-0.95,0.0046,-0.65,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,240.0,-,54.75,55.8,56.85,0,0,211.46%,-0.95,0.0039,-0.78,0.02
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,250.0,-,64.8,65.45,66.1,0,0,206.23%,-0.97,0.0023,-0.43,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,260.0,-,75.0,75.93,76.85,0,0,269.86%,-0.95,0.0029,-0.97,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,270.0,-,85.05,85.73,86.4,0,0,277.38%,-0.96,0.0023,-0.79,0.01
2025-08-14 08:59:26,PLTR,0,2025-08-15,1,P,280.0,-,94.65,95.5,96.35,0,0,275.23%,-0.97,0.0016,-0.54,0.01
